attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,Unnamed: 0
-2.943975,-1.313234,-0.5658979999999999,-0.050009,0.967014,0.2497579999999999,2.579067,-0.915246,1.447164,-0.44909,-0.6008939999999999,-0.5771649999999999,1673.0
-3.002692,-1.337917,-0.592548,-0.031951,0.973006,0.228548,0.255078,-1.945436,-0.2480619999999999,-0.707932,-0.336577,0.455427,1674.0
-2.883967,-1.328266,-0.463514,-0.061187,0.970733,0.232225,-0.319846,0.97756,-2.11453,-0.624879,-0.173126,1.086134,1675.0
-2.690824,-1.293764,-0.318818,-0.11915,0.961871,0.246175,-1.469332,3.619513,-2.466707,0.157388,-0.7931699999999999,0.170741,1676.0
-2.469726,-1.275499,-0.149715,-0.181142,0.956716,0.227767,2.071384,2.261201,-2.318458,0.219381,-0.7880149999999999,0.189149,1677.0
-2.323435,-1.27249,-0.001966,-0.2145099999999999,0.955836,0.200897,-0.296718,-1.897573,-1.347974,1.957766,0.434454,-1.519852,1678.0
-2.648574,-1.178633,-0.195212,-0.180882,0.924085,0.3366679999999999,-4.709226999999999,-3.755716000000001,-0.644682,-1.0913959999999998,1.315662,-0.250379,1679.0
-2.491892,-1.165334,-0.084604,-0.238615,0.91892,0.314077,1.916419,1.92443,-1.882206,-1.033663,1.320826,-0.227789,1680.0
-2.382955,-1.200967,0.014291,-0.248654,0.932389,0.262331,2.836581,2.461437,0.220453,0.6576350000000001,-2.125703,-1.012697,1681.0
-2.267544,-1.244414,0.0610809999999999,-0.245888,0.947208,0.2057449999999999,0.8964110000000001,2.613571,1.684057,0.1838,1.170177,-0.5359149999999999,1682.0
-2.4081930000000003,-1.299085,-0.0570909999999999,-0.179646,0.963313,0.199373,1.417911,-2.958499,3.530045,-0.277751,2.4087110000000003,-0.160921,1683.0
-2.450963,-1.350317,-0.041442,-0.139308,0.975793,0.168573,1.872481,-2.213747,0.445105,-0.142934,2.446097,-0.185937,1684.0
-2.382547,-1.381919,0.053975,-0.12921,0.982216,0.136206,1.968413,-1.033806,0.45815,0.276564,0.295998,0.134225,1685.0
-2.2882860000000003,-1.423819,0.187229,-0.110329,0.989218,0.096277,2.274123,-2.4096,0.8562219999999999,0.481576,0.24891,0.087713,1686.0
-2.171222,-1.46373,0.351703,-0.088153,0.994274,0.060363,1.944532,-1.994704,1.015758,0.4856439999999999,0.2917369999999999,0.417649,1687.0
-1.903721,-1.502923,0.638191,-0.064065,0.997697,0.022153,2.02436,-0.124302,1.268155,0.4112939999999999,0.151335,0.738192,1688.0
-1.164629,-1.530778,1.363825,-0.036705,0.999199,-0.015786,1.744163,1.007616,1.361956,0.278526,0.253395,0.8303309999999999,1689.0
-0.2130159999999999,-1.519046,2.291032,-0.010926,0.998661,-0.050516,1.708611,1.459103,1.176321,-0.506713,-0.510655,0.144617,1690.0
0.129927,-1.490475,2.6005130000000003,0.010392,0.996776,-0.0795309999999999,1.252329,1.666613,0.827832,-0.61348,-0.816661,0.124163,1691.0
0.218685,-1.47129,2.659944,0.021547,0.995053,-0.096956,0.726763,1.476545,0.064899,-0.4830489999999999,-0.92294,0.219377,1692.0
0.15688,-1.466367,2.577907,0.016283,0.994552,-0.10294,0.016483,0.460905,-0.5423060000000001,-0.404039,-0.856399,0.176273,1693.0
0.030837,-1.478421,2.4572830000000003,0.002843,0.995736,-0.092176,-0.846608,-0.599829,-0.663412,-0.31426,-0.799463,0.359525,1694.0
-0.120176,-1.503592,2.317287,-0.008047,0.997743,-0.066639,-1.556354,-0.39601,-0.402644,-0.083414,-0.817307,0.26273,1695.0
-0.531452,-1.5389620000000002,1.909017,-0.016096,0.999493,-0.02738,-2.238178,-0.201782,-0.431156,0.24336,-0.213803,-0.11033,1696.0
-2.297345,-1.534051,0.155072,-0.027417,0.999325,0.024366,-2.701912,-0.853209,-0.69207,0.2380789999999999,0.121113,-0.1348849999999999,1697.0
-2.576767,-1.48201,-0.112062,-0.047448,0.996061,0.074876,-2.271225,-0.315498,-1.267659,0.407525,1.504214,0.172164,1698.0
-2.615893,-1.434778,-0.169986,-0.068038,0.990764,0.117276,-2.187812,1.706114,-0.471705,0.785736,2.100469,0.269,1699.0
-2.687686,-1.397626,-0.278298,-0.075547,0.985043,0.154847,-1.917116,1.381524,-0.253617,0.510529,0.77872,0.094772,1700.0
-2.686197,-1.358387,-0.300706,-0.0927159999999999,0.977526,0.189322,-1.847493,1.330382,-0.843792,0.433735,0.603437,0.157129,1701.0
-2.656699,-1.318051,-0.30469,-0.1165539999999999,0.96823,0.221229,-1.7613599999999998,1.7805369999999998,-0.804243,0.307319,0.381288,0.117348,1702.0
-2.638801,-1.286889,-0.3166469999999999,-0.134974,0.959968,0.245437,-1.27423,1.012846,-0.521051,0.10586,0.273735,-0.191253,1703.0
-2.644348,-1.261598,-0.322689,-0.145147,0.952578,0.267439,-1.150158,-0.637464,-0.578958,0.064779,0.100034,-0.468367,1704.0
-2.674004,-1.234227,-0.327075,-0.1488529999999999,0.943893,0.294796,-1.270405,-1.47877,-0.5402640000000001,0.18729,-0.18988,-0.475597,1705.0
-2.709996,-1.2103270000000002,-0.334396,-0.147545,0.935731,0.320365,-0.994419,-1.329368,-0.313133,0.26632,-0.556184,-0.424567,1706.0
-2.739549,-1.194963,-0.341123,-0.143624,0.930202,0.337776,-0.61551,-1.099239,-0.116365,0.285882,-0.898708,-0.418556,1707.0
-2.765953,-1.191184,-0.352033,-0.135945,0.928808,0.344717,0.0166669999999999,-0.635137,0.223946,0.220356,-0.997702,-0.260107,1708.0
-2.786469,-1.203181,-0.363908,-0.1249609999999999,0.933187,0.336961,0.753375,-0.394122,0.584501,0.103949,-1.062002,-0.145952,1709.0
-2.816619,-1.231,-0.3867739999999999,-0.106414,0.942823,0.315845,1.438831,-0.592003,0.990126,0.042053,-1.067548,-0.087574,1710.0
-2.866949,-1.272149,-0.4198489999999999,-0.079794,0.955735,0.283195,1.964927,-1.12602,1.1451049999999998,-0.000268,-0.586839,-0.063469,1711.0
-2.9334580000000003,-1.314782,-0.4616689999999999,-0.052324,0.967407,0.247756,1.7977439999999998,-1.466689,0.969185,-0.0964179999999999,-0.190139,0.4540109999999999,1712.0
-3.0011650000000003,-1.3421809999999998,-0.501821,-0.03172,0.973981,0.2243909999999999,0.875698,-1.232742,0.540497,-0.117023,-0.196714,0.477376,1713.0
-3.000454,-1.346135,-0.503447,-0.031337,0.97487,0.220554,-0.137184,1.161451,-0.3082,-0.3209579999999999,0.8541559999999999,1.409436,1714.0
-2.889248,-1.333267,-0.439252,-0.058747,0.971922,0.227843,-0.689052,2.698356,-1.088485,-0.2302239999999999,0.084459,0.711305,1715.0
-2.786809,-1.309506,-0.366711,-0.089737,0.966057,0.242233,-0.981605,0.638512,-1.201121,0.4250029999999999,0.350623,-0.113159,1716.0
-2.785324,-1.27154,-0.357404,-0.102821,0.955556,0.276291,-2.893113,-0.8674930000000001,-0.417786,1.110268,2.816203,-0.260773,1717.0
-2.806168,-1.186488,-0.364865,-0.1234099999999999,0.927058,0.354018,-2.781667,-0.792766,-1.883772,-0.4160649999999999,1.101812,-0.918105,1718.0
-2.757544,-1.167121,-0.290563,-0.147171,0.919624,0.364182,0.269504,-0.185023,-1.466928,0.467209,-2.022346,-1.030319,1719.0
-2.761456,-1.144703,-0.272821,-0.153358,0.910587,0.383805,-1.478554,-1.061167,-0.097873,1.164603,-2.759098,1.19052,1720.0
-2.615471,-1.189783,-0.2320699999999999,-0.186739,0.928288,0.321565,4.083725,8.42154,0.501395,0.692446,0.8708299999999999,-2.009355,1721.0
-2.5023720000000003,-1.253311,-0.2495079999999999,-0.186231,0.950023,0.250535,0.628868,3.374843,3.347633,0.519712,2.364964,-1.102174,1722.0
-2.627076,-1.2778200000000002,-0.3685469999999999,-0.142119,0.957389,0.251404,0.323998,-0.755929,0.327729,-0.374162,2.439691,-0.014831,1723.0
-2.564289,-1.289705,-0.32368,-0.151392,0.960753,0.2324389999999999,0.987166,1.694171,0.0279829999999999,0.280344,-0.322448,-0.334306,1724.0
-2.543785,-1.308637,-0.33543,-0.145861,0.965833,0.214211,0.577071,1.233286,1.086453,0.423052,-0.449368,-0.282769,1725.0
-2.5945720000000003,-1.338703,-0.399552,-0.1196349999999999,0.973187,0.19644,1.0437459999999998,0.2979719999999999,1.480813,0.426168,-0.137509,-0.103559,1726.0
-2.617455,-1.368772,-0.440422,-0.100412,0.979662,0.173703,1.001957,1.39321,0.951416,0.154932,0.233686,-0.116299,1727.0
-2.616962,-1.391764,-0.479039,-0.0891899999999999,0.984016,0.154114,0.702266,2.049718,0.870501,0.103457,0.295006,-0.136383,1728.0
-2.628943,-1.409044,-0.532611,-0.078983,0.986947,0.140329,0.435714,2.02427,0.805646,0.0593299999999999,0.2822179999999999,-0.054514,1729.0
-2.662471,-1.4226219999999998,-0.6087020000000001,-0.068049,0.989042,0.130991,0.261266,2.189797,0.8544219999999999,-0.034017,-0.139021,0.167974,1730.0
-2.708627,-1.433673,-0.7053560000000001,-0.057343,0.990613,0.1240609999999999,0.146809,2.599256,0.8552350000000001,0.023362,-0.216459,0.1282579999999999,1731.0
-2.774727,-1.441186,-0.8253510000000001,-0.0463509999999999,0.991612,0.120625,-0.020784,2.628403,0.904233,0.144755,-0.305989,-0.032902,1732.0
-2.869011,-1.444517,-0.973359,-0.0339,0.992037,0.12127,-0.218288,2.659743,0.963702,0.161555,-0.315463,-0.062814,1733.0
-2.962842,-1.443631,-1.12683,-0.022545,0.991925,0.124778,-0.239362,3.130919,0.900994,0.235695,-0.306714,-0.162132,1734.0
-3.014532,-1.443071,-1.248364,-0.016138,0.991854,0.126328,-0.103874,3.574676,0.6332479999999999,0.138651,-0.21068,-0.340531,1735.0
-3.0150240000000004,-1.440749,-1.321885,-0.016367,0.991556,0.128619,-0.264862,3.577348,0.3714739999999999,-0.018912,-0.186472,-0.409778,1736.0
-2.995614,-1.429709,-1.368831,-0.020452,0.990064,0.139104,-0.7908029999999999,3.114595,0.134453,-0.43983,-0.146771,-0.488927,1737.0
-2.983756,-1.413909,-1.414486,-0.024556,0.987718,0.154282,-0.737958,2.765114,0.372415,-0.4506489999999999,-0.51169,-0.312394,1738.0
-3.004368,-1.408515,-1.496386,-0.022099,0.986861,0.1600329999999999,-0.1599809999999999,3.185031,0.620537,-0.2373,-0.419417,-0.276809,1739.0
-3.007275,-1.408062,-1.565203,-0.021694,0.986788,0.16054,-0.1247619999999999,3.306825,0.502054,0.065426,0.1637549999999999,-0.268664,1740.0
-2.992156,-1.404302,-1.618199,-0.024671,0.986172,0.163863,-0.322246,3.3582400000000003,0.338235,0.302503,0.765262,0.076295,1741.0
-2.961393,-1.398507,-1.652854,-0.030724,0.985195,0.168648,-0.270725,3.2787620000000004,0.189145,0.44735,0.53513,0.4221569999999999,1742.0
-2.908945,-1.398383,-1.6769889999999998,-0.03955,0.985174,0.166923,0.100767,4.308523999999999,0.2235349999999999,0.604217,0.461634,0.450356,1743.0
-2.840839,-1.403618,-1.697933,-0.04929,0.986058,0.158915,0.17504,4.26546,0.272179,0.514622,0.654521,0.236455,1744.0
-2.816219,-1.402231,-1.7494169999999998,-0.053624,0.985826,0.158951,-0.476076,3.42438,0.4481699999999999,0.318456,0.567701,0.081146,1745.0
-2.836338,-1.389853,-1.832764,-0.0540789999999999,0.983674,0.171624,-0.921372,3.141326,0.490288,0.084414,0.228026,0.201499,1746.0
-2.856781,-1.37806,-1.921947,-0.0538159999999999,0.981484,0.183815,-0.709922,3.438917,0.744552,-0.0103629999999999,-0.200051,-0.078605,1747.0
-2.897795,-1.37175,-2.0418380000000003,-0.047728,0.980255,0.191874,-0.574812,4.086269000000001,1.243526,0.047362,-0.5849,-0.33668,1748.0
-2.974902,-1.365816,-2.208567,-0.0337709999999999,0.979065,0.200714,-0.7069949999999999,4.371284999999999,1.743234,0.118625,-0.6137239999999999,-0.449646,1749.0
-3.080334,-1.354271,-2.4013,-0.013152,0.97665,0.2144219999999999,-0.81361,3.965683,2.0346330000000004,0.144637,-0.3739889999999999,-0.281026,1750.0
3.0714080000000004,-1.340411,-2.603653,0.016013,0.973579,0.227778,-0.589616,2.883289,2.391166,0.059289,-0.186317,-0.095759,1751.0
2.931947,-1.323598,-2.793369,0.050921,0.969602,0.2393199999999999,-0.540108,1.839911,2.200569,-0.0364699999999999,0.055621,-0.046876,1752.0
2.829029,-1.301524,-2.930239,0.081801,0.963965,0.25313,-0.612851,1.454846,1.856587,-0.273588,0.318338,-0.000734,1753.0
2.776287,-1.280239,-3.023629,0.102339,0.958084,0.267572,-0.533223,2.113621,1.412987,-0.30316,0.260482,-0.021616,1754.0
2.748678,-1.260027,-3.099645,0.117078,0.952099,0.282479,-0.540011,2.3052330000000003,1.453287,-0.349576,0.136128,-0.076012,1755.0
2.72407,-1.2388629999999998,3.107169,0.132136,0.945414,0.297869,-0.436688,2.409765,1.595948,0.0764059999999999,0.014486,0.0769789999999999,1756.0
2.696052,-1.220623,3.024105,0.147836,0.939313,0.309561,-0.122048,2.637659,1.608536,-0.117105,0.074191,0.156183,1757.0
2.677433,-1.208071,2.947897,0.158841,0.934933,0.317275,0.07186,2.579344,1.371751,-0.209317,0.091419,0.072022,1758.0
2.666137,-1.198541,2.885556,0.166486,0.931509,0.323369,0.086019,2.173299,1.137362,-0.326947,0.007227,-0.067769,1759.0
2.656182,-1.191282,2.832247,0.172847,0.928845,0.327667,0.173118,1.921194,0.970582,-0.333888,-0.164257,-0.076736,1760.0
2.647764,-1.188034,2.780776,0.177028,0.927636,0.328856,0.3946159999999999,2.000582,0.905798,-0.333584,-0.351312,-0.0710129999999999,1761.0
2.639533,-1.189338,2.726711,0.179147,0.928123,0.326328,0.629169,2.137444,0.8421,-0.344339,-0.399253,-0.106601,1762.0
2.626898,-1.195629,2.66367,0.180378,0.930446,0.318949,1.006296,2.486616,0.841082,-0.266163,-0.314632,-0.0653929999999999,1763.0
2.610749,-1.2109,2.587829,0.17829,0.935933,0.303704,1.550271,2.874835,0.787768,-0.206504,-0.291967,-0.018746,1764.0
2.580191,-1.234387,2.490524,0.175732,0.943946,0.279426,2.025916,3.0914740000000003,0.811109,-0.0990559999999999,-0.187888,0.027169,1765.0
2.5291080000000004,-1.262549,2.37949,0.174414,0.952867,0.2482329999999999,2.147578,2.365575,0.551175,-0.464362,0.336043,0.174283,1766.0
2.479443,-1.289583,2.292338,0.170618,0.96072,0.2188659999999999,1.61332,1.3864459999999998,-0.015324,-0.729822,0.5423319999999999,0.1650599999999999,1767.0
2.468576,-1.313527,2.2551330000000003,0.158598,0.967088,0.19895,1.05699,1.220093,-0.555244,-1.001997,0.25688,-0.214865,1768.0
2.498246,-1.331998,2.271058,0.1418859999999999,0.971623,0.189242,0.1889539999999999,0.221262,-0.701032,-0.042704,-0.580662,0.03288,1769.0
2.549335,-1.323757,2.322696,0.1365019999999999,0.969641,0.202876,-1.093182,0.3100969999999999,0.038722,0.322223,-0.7269800000000001,0.388463,1770.0
2.598263,-1.313687,2.3241110000000003,0.131458,0.967129,0.217658,0.305006,3.836408,0.362299,0.5012479999999999,-0.6529050000000001,0.759347,1771.0
2.611616,-1.334323,2.233067,0.118424,0.97217,0.202129,1.962369,5.417693,0.4199199999999999,-0.2370159999999999,0.2526219999999999,-0.334423,1772.0
2.591219,-1.368864,2.106147,0.10489,0.979681,0.1709359999999999,2.130049,4.809533,0.246682,-0.454835,0.545008,-0.6047130000000001,1773.0
2.55433,-1.391115,2.0023880000000003,0.099017,0.983901,0.148764,1.043432,2.092563,0.252188,-0.984103,0.8605209999999999,-0.4541989999999999,1774.0
2.481914,-1.402605,1.914714,0.102585,0.985889,0.132267,0.895165,0.295576,0.347458,-0.593933,0.526745,0.10751,1775.0
2.337026,-1.410217,1.767332,0.115194,0.987135,0.1108609999999999,1.304167,-0.117796,0.8027029999999999,-0.370245,0.39345,0.078989,1776.0
2.090779,-1.414118,1.523848,0.135402,0.987751,0.077523,1.834971,-0.404223,1.108016,0.089238,0.450863,-0.062294,1777.0
1.775194,-1.404906,1.215018,0.16168,0.986272,0.0335149999999999,2.351273,-0.3943,1.375461,0.083101,0.6930189999999999,0.054208,1778.0
1.474887,-1.384026,0.902344,0.184821,0.982609,-0.017781,2.794216,0.695445,1.000076,-0.113517,1.448879,0.224507,1779.0
1.236684,-1.359756,0.64644,0.197884,0.977813,-0.068691,2.570131,0.607907,0.442079,-0.179528,0.949097,0.522457,1780.0
1.101279,-1.336829,0.488324,0.206742,0.972754,-0.104893,1.697873,1.171337,0.4245819999999999,-0.2100989999999999,0.3874599999999999,0.762989,1781.0
1.074063,-1.313185,0.432175,0.223973,0.967001,-0.1214079999999999,0.827765,1.298074,0.919338,-0.19109,-0.00849,0.5852149999999999,1782.0
1.1024459999999998,-1.2928620000000002,0.442511,0.2448159999999999,0.961624,-0.123851,0.152609,0.8848879999999999,0.936516,-0.410252,-0.312104,0.745738,1783.0
1.158563,-1.278821,0.463464,0.2637239999999999,0.957677,-0.115324,-0.044887,2.42411,0.600947,-0.619681,-0.6363880000000001,0.564283,1784.0
1.241466,-1.277608,0.487688,0.273467,0.957327,-0.0934649999999999,-0.4705729999999999,2.922656,-0.093805,-0.551086,-0.896948,0.173253,1785.0
1.30523,-1.28765,0.516926,0.269577,0.960181,-0.073322,-0.524709,1.1646,-0.4914449999999999,-0.372482,-0.744987,0.081669,1786.0
1.354564,-1.305206,0.549569,0.256359,0.964938,-0.056313,-0.7692140000000001,0.955094,-0.899877,-0.54565,-0.7570520000000001,0.289819,1787.0
1.455719,-1.33073,0.629102,0.236186,0.971322,-0.0273,-1.503603,1.299692,-1.190664,-0.5659890000000001,-0.808343,0.3935869999999999,1788.0
1.636374,-1.355508,0.7909229999999999,0.213158,0.976915,0.0139979999999999,-1.992832,1.01556,-1.107191,-0.279855,-0.668596,0.437051,1789.0
1.900865,-1.362941,1.035184,0.19521,0.978476,0.066879,-2.759678,1.699498,-0.717114,-0.192555,-0.380682,0.203461,1790.0
2.242675,-1.34397,1.333875,0.175999,0.974385,0.139975,-3.517389,2.74966,-0.80921,-0.1006809999999999,0.106456,-0.067694,1791.0
2.534681,-1.310022,1.604681,0.147042,0.966191,0.211775,-3.178194,0.357675,-1.524825,0.07386,1.265621,0.411577,1792.0
2.739376,-1.2746620000000002,1.820415,0.1142339999999999,0.956472,0.268527,-2.959885,-0.076332,-1.869916,0.293466,1.441981,0.072965,1793.0
2.929814,-1.235188,2.025709,0.069226,0.94421,0.321976,-2.82358,-0.430675,-2.884389,0.206974,1.804233,-0.242707,1794.0
3.1214880000000003,-1.177006,2.248406,0.0077129999999999,0.923461,0.383605,-3.662278,-1.047716,-3.958747,-0.773598,1.913468,-0.0502769999999999,1795.0
-3.040266,-1.09528,2.41857,-0.046307,0.889056,0.455442,-3.886787,-2.01327,-3.395056,-0.58823,1.524792,0.292727,1796.0
-3.001428,-1.01837,2.515186,-0.07331,0.8512540000000001,0.5196,-3.341995,-2.504086,-2.605479,-0.412972,1.267276,0.18589,1797.0
-3.006202,-0.952926,2.582581,-0.078191,0.815114,0.5739920000000001,-2.710181,-3.370152,-2.089346,-0.144572,0.393031,-0.2189199999999999,1798.0
-3.043343,-0.904132,2.635718,-0.0606559999999999,0.7858890000000001,0.615379,-1.87977,-4.143508,-1.752474,-0.034726,-0.176392,-0.356163,1799.0
-3.084232,-0.8809870000000001,2.674575,-0.036483,0.771367,0.635338,-0.5894520000000001,-3.0294,-0.965087,0.020385,-0.6319319999999999,-0.288582,1800.0
-3.12434,-0.8791950000000001,2.6873,-0.011003,0.7702260000000001,0.63767,0.2187739999999999,-2.276135,-0.097283,0.3321389999999999,-1.088753,-0.68633,1801.0
3.119875,-0.8937809999999999,2.681365,0.013604,0.779446,0.626315,1.045736,-1.329517,0.353797,0.363257,-1.023022,-0.747912,1802.0
3.091171,-0.924778,2.661596,0.030341,0.798487,0.60124,1.87203,-0.208644,0.6518930000000001,0.348168,-1.081415,-0.759642,1803.0
3.076449,-0.967363,2.631016,0.036941,0.823392,0.566262,2.3084860000000003,0.9184,0.810526,0.218156,-1.367749,-0.596093,1804.0
3.072309,-1.013896,2.592174,0.036591,0.8488979999999999,0.5272819999999999,2.421904,1.598183,0.943975,-0.0139009999999999,-1.411794,-0.483108,1805.0
3.071777,-1.061037,2.551969,0.03404,0.872862,0.486771,2.387318,1.783363,0.752285,-0.08595,-1.283842,-0.473267,1806.0
3.082605,-1.101321,2.524893,0.0266709999999999,0.891806,0.4516239999999999,1.774979,1.641134,0.355084,-0.072249,-0.695807,-0.2123199999999999,1807.0
3.111292,-1.122573,2.517123,0.013129,0.901218,0.433159,0.5001909999999999,2.033689,-0.0047,-0.397421,0.135815,0.301277,1808.0
-3.098964,-1.109885,2.537246,-0.018954,0.895648,0.444353,-1.049986,3.141655,-0.8106369999999999,-0.3653389999999999,0.1413849999999999,0.290083,1809.0
-3.023792,-1.097907,2.572565,-0.0535289999999999,0.8902559999999999,0.452296,0.022067,1.208796,-0.562458,0.200074,0.6709930000000001,-0.560664,1810.0
-2.984529,-1.121915,2.595518,-0.067878,0.900933,0.428608,1.857505,0.280242,-0.380737,0.357535,0.1897039999999999,-1.215443,1811.0
-2.978853,-1.14765,2.619752,-0.0665299999999999,0.911801,0.405198,1.180226,-0.298226,-0.054646,0.531099,-0.5004850000000001,0.225265,1812.0
-2.926703,-1.189855,2.607721,-0.079279,0.928315,0.363234,2.211003,4.320667,1.216751,0.503153,-0.3731239999999999,-1.401458,1813.0
-2.999602,-1.229649,2.484859,-0.047345,0.942372,0.331192,1.176381,0.245535,3.023246,0.6263850000000001,1.024822,-0.293655,1814.0
-3.128747,-1.274188,2.343599,-0.003754,0.956333,0.292244,2.523014,0.6849609999999999,1.990573,-0.1746359999999999,1.6553,0.276497,1815.0
2.939677,-1.325943,2.114852,0.0486129999999999,0.970173,0.237478,2.898549,-0.036853,3.416993,-0.67494,0.885159,-0.377904,1816.0
2.500877,-1.348075,1.6768189999999998,0.13203,0.9753,0.177066,3.1588990000000003,-0.931285,4.421949,-0.527706,1.36314,-0.44353,1817.0
2.031267,-1.33576,1.224448,0.208612,0.972506,0.103479,3.923668,-1.765203,2.913621,-0.557046,1.837171,-0.278757,1818.0
1.613738,-1.330625,0.825151,0.23764,0.971297,0.010211,4.484046,-0.8239299999999999,0.940119,-0.602996,1.787278,0.565045,1819.0
1.333682,-1.301378,0.540465,0.258715,0.963926,-0.062521,3.10554,-0.128725,1.174222,-0.098131,0.601626,1.050696,1820.0
1.224546,-1.265579,0.4188659999999999,0.2826599999999999,0.953782,-0.101979,1.6732599999999995,0.962773,1.18632,-0.224325,0.449478,1.089223,1821.0
1.2004629999999998,-1.231951,0.369266,0.309857,0.943139,-0.120301,1.204354,0.8558049999999999,1.43635,-0.488233,-0.226556,0.5263680000000001,1822.0
1.196943,-1.1978799999999998,0.353294,0.3391619999999999,0.931269,-0.133054,0.6041880000000001,0.649419,1.354442,-0.6447039999999999,-0.9005989999999999,0.230161,1823.0
1.217633,-1.18208,0.358599,0.355606,0.925396,-0.131082,-0.049294,0.510713,0.3790409999999999,-0.850891,-0.858959,0.301294,1824.0
1.2391450000000002,-1.1908530000000002,0.375677,0.350652,0.928686,-0.120755,-0.69823,0.302213,-0.728698,-1.237386,-0.703145,0.837384,1825.0
1.243061,-1.221266,0.390511,0.3242219999999999,0.939534,-0.110234,-0.7282689999999999,-1.168164,-1.692696,-0.937274,-0.568379,0.00179,1826.0
1.262593,-1.27004,0.430277,0.282276,0.955113,-0.089862,-2.008573,-0.337883,-2.288088,-0.728931,-0.714436,0.408481,1827.0
1.4491969999999998,-1.322907,0.616166,0.243535,0.969433,-0.029761,-3.4201300000000003,0.49868,-1.6783830000000002,-0.031422,-0.974208,1.140509,1828.0
1.757857,-1.346432,0.92338,0.2185929999999999,0.974936,0.041374,-3.565516,0.380313,-1.256231,-0.099895,-0.490301,-0.677971,1829.0
2.12138,-1.3507129999999998,1.30135,0.186038,0.975879,0.1142099999999999,-4.107687,-0.833667,-1.959216,-0.306155,0.346676,-0.478941,1830.0
2.5212380000000003,-1.31556,1.735477,0.1467619999999999,0.967604,0.205421,-4.872758999999999,-0.992493,-2.336098,-0.397723,1.326113,0.901452,1831.0
2.780748,-1.261249,2.006207,0.107549,0.952472,0.284999,-3.94863,0.557462,-1.534735,-0.159872,1.600965,0.4290819999999999,1832.0
2.893186,-1.178688,2.11291,0.09395,0.924105,0.370399,-5.00177,0.324,-0.315474,0.5513899999999999,3.5468269999999995,0.147026,1833.0
3.038189,-1.074243,2.281183,0.049173,0.87923,0.473846,-5.850904,-0.45516,-3.991885,0.124945,2.357312,0.359192,1834.0
-3.095724,-0.983825,2.463148,-0.0253949999999999,0.832622,0.553253,-3.988204,-0.475826,-4.699898,-0.101436,1.804417,0.258423,1835.0
-3.013361,-0.907675,2.602732,-0.07872,0.788075,0.610518,-3.283204,-2.473014,-4.031185,-0.4361569999999999,0.864223,-0.492629,1836.0
-3.027959,-0.8343510000000001,2.685134,-0.076158,0.740861,0.66732,-3.196336,-4.426709,-2.515472,-0.414809,0.038894,-0.563072,1837.0
-3.083143,-0.775478,2.740987,-0.041714,0.7000569999999999,0.712861,-2.399665,-4.741346,-2.045896,-0.0706059999999999,-0.280791,-0.621171,1838.0
-3.137213,-0.746903,2.776443,-0.003214,0.679369,0.733783,-0.6915640000000001,-3.3850480000000003,-0.915138,0.4221439999999999,-1.324084,-0.7497590000000001,1839.0
3.102002,-0.751965,2.789157,0.028907,0.683075,0.729769,0.693238,-2.26649,-0.256351,0.494851,-0.983078,-1.026537,1840.0
3.0693330000000003,-0.7775529999999999,2.788183,0.051449,0.701538,0.710765,1.5678219999999998,-1.287601,0.0753799999999999,0.302417,-1.00502,-1.216426,1841.0
3.038768,-0.8134640000000001,2.775447,0.070514,0.726671,0.68335,1.976531,-0.923954,0.422804,0.235211,-1.260134,-1.283982,1842.0
3.012207,-0.8567379999999999,2.747297,0.084498,0.75571,0.649425,2.432317,0.2340179999999999,0.822947,0.26064,-1.501285,-1.063335,1843.0
3.006529,-0.910376,2.706941,0.082602,0.789734,0.607854,3.069721,1.852785,0.916124,0.178522,-1.38823,-0.8018850000000001,1844.0
3.02483,-0.973464,2.66804,0.065522,0.826839,0.558601,3.38581,2.772353,0.583868,-0.06398,-0.8693040000000001,-0.4781109999999999,1845.0
3.061034,-1.041756,2.641854,0.040614,0.8632920000000001,0.5030600000000001,3.3548370000000003,2.909082,0.25126,-0.192683,-0.044215,0.224907,1846.0
3.11181,-1.081617,2.639382,0.013992,0.882719,0.469684,0.823551,2.471584,-0.2999719999999999,-0.278992,0.418551,0.537412,1847.0
-3.087895,-1.073819,2.673821,-0.0255889999999999,0.879028,0.4760729999999999,-0.452255,3.083488,-1.166381,-0.441834,0.722763,0.445176,1848.0
-2.973879,-1.083574,2.735248,-0.07815,0.8836370000000001,0.461593,0.6513260000000001,1.447907,-1.228148,0.70463,0.7297819999999999,-1.359954,1849.0
-2.939608,-1.0765790000000002,2.796693,-0.095158,0.88034,0.464689,0.562446,-0.683932,-1.627688,-0.192638,1.542206,-1.147367,1850.0
-2.858124,-1.095534,2.87322,-0.127974,0.889173,0.439299,0.909522,1.175619,-1.02517,0.625807,-0.299985,-0.937254,1851.0
-2.727206,-1.165343,2.909068,-0.158806,0.918924,0.36104,4.578468,5.875751,1.350933,0.910682,-1.343927,-1.664873,1852.0
-2.767259,-1.239278,2.811012,-0.1190069999999999,0.945549,0.302926,2.381062,0.940814,3.930209,0.076679,1.90612,-0.018609,1853.0
